EDOPro_ID,Card_Name,Type,ATK,DEF,Level,Race,Attribute,Description
160212002,Pot of Duality (Rush),Spell,-2,-2,0,0,0,"[REQUIREMENT]
During a turn you have not Special Summoned a monster.
[EFFECT]
Excavate the top 3 car..."
160212003,Mobius the Frost Monarch (Rush),Monster,2400,1000,6,64,2,"[REQUIREMENT]
During the turn you Tribute Summoned this card in Attack Position.
[EFFECT]
Destroy up..."
160212004,Ancient Gear Golem (Rush),Monster,3000,3000,8,32,1,"This card cannot be Special Summoned.
[REQUIREMENT]
None
[CONTINUOUS EFFECT]
Your opponent cannot ac..."
160212005,Ancient Gear Tyranno,Monster,2500,2500,8,32,1,"If you have a face-up EARTH Attribute Machine Type monster with a Continuous Effect on your field, y..."
160212006,Ancient Gear Powered Soldier,Monster,2000,2000,7,32,1,"If you have ""Ancient Gear Golem""/""Ancient Gear Soldier""/""Ancient Gear Beast"" face-up on your field, ..."
160212007,Ancient Gear Beast (Rush),Monster,2000,2000,6,32,1,"This card cannot be Special Summoned.
[REQUIREMENT]
None
[CONTINUOUS EFFECT]
Your opponent cannot ac..."
160212008,Ancient Gear Soldier (Rush),Monster,1300,1300,4,32,1,"[REQUIREMENT]
None
[CONTINUOUS EFFECT]
Your opponent cannot activate Trap Cards when this card decla..."
160212009,Ancient Gear Medic,Monster,1000,1000,3,32,1,"[REQUIREMENT]
Send 1 Spell/Trap Card from your field to the Graveyard.
[EFFECT]
Add 1 EARTH Attribut..."
160212010,Ancient Gear Supplier,Monster,800,800,3,32,1,"[REQUIREMENT]
Send 1 Spell/Trap Card from your field to the Graveyard and shuffle 2 EARTH Attribute ..."
160212011,Ancient Gear Crown,Monster,100,100,2,32,1,"[REQUIREMENT]
You Normal Summoned this card this turn and the only monsters in your Graveyard are Ma..."
160212012,Ancient Gear Workshop (Rush),Spell,-2,-2,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Add 1 EARTH Attribute Machine Type Effect Monster whose ATK equals its o..."
160212013,Ancient Gear Change,Spell,-2,-2,0,0,0,"[REQUIREMENT]
Equip this card to 1 face-up EARTH Attribute Machine Type monster on your field whose ..."
160212014,Gear Section,Spell,-2,-2,0,0,0,"[REQUIREMENT]
None
[EFFECT]
While this card is face-up in the Field Zone, face-up EARTH Attribute Ma..."
160212015,Ancient Gear Barrage,Trap,-2,-2,0,0,0,"[REQUIREMENT]
When an opponent's monster declares an attack, shuffle 4 Machine Type monsters from yo..."
160212016,Fullmetarion Ashurastar,Monster,3200,2500,10,67108864,16,"""Imaginary Actor"" + 1 Level 9 Cyborg Type monster
[REQUIREMENT]
Place 1 card from your hand on the b..."
160212017,Fullmetarion Vritrastar,Monster,3200,2500,10,67108864,16,"""Imaginary Actor"" + ""Metarion Vritrastar""
[REQUIREMENT]
None
[MULTI-CHOICE EFFECT]
● Special Summon ..."
160212018,Metarion Medustar,Monster,2800,2500,9,67108864,16,"""Imaginary Actor"" + ""Evil Baller""
[REQUIREMENT]
Place 1 monster from your Graveyard on the bottom of..."
160212019,Metarion Geniustar,Monster,2800,2500,9,67108864,16,"""Imaginary Actor"" + ""Attraction Golem""
[REQUIREMENT]
You have 10 or more cards in your Deck.
[MULTI-..."
160212025,Imaginary Reactor,Monster,500,500,1,32,16,"[REQUIREMENT]
If you have 10 or more cards in your Deck, send the top 2 cards of your Deck to the Gr..."
160212026,Attraction Golem,Monster,1400,500,4,256,16,"[REQUIREMENT]
During the turn you Normal Summoned this card, reveal 1 LIGHT Attribute Normal Monster..."
160212027,Evil Baller,Monster,1400,500,4,8,16,"[REQUIREMENT]
Reveal 1 LIGHT Attribute monster with 500 DEF in your hand.
[EFFECT]
1 face-up monster..."
160212028,Phantasm Mask Master,Monster,1800,500,6,32,16,"[REQUIREMENT]
Reveal 1 Level 9 Cyborg Type Fusion Monster in your Extra Deck to your opponent, and d..."
160212029,Imaginary Leading Actor,Monster,2500,500,8,32,16,"[REQUIREMENT]
Send the top 3 cards of your Deck to the Graveyard.
[EFFECT]
This card's name becomes ..."
160212036,Metarion Fusion,Spell,-2,-2,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Fusion Summon a Cyborg Type monster by sending monsters from your hand a..."
160212037,Imaginary Arc Talents,Spell,-2,-2,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Excavate the top 4 cards of your Deck. You can send 1 excavated LIGHT At..."
160212040,Imaginary Arc Turnover,Trap,-2,-2,0,0,0,"[REQUIREMENT]
When your opponent Normal or Special Summons a monster.
[EFFECT]
Fusion Summon a Cybor..."
160212041,Grand Legend Saber,Monster,2500,300,7,1,16,"This card is treated as a Legend Card while in the hand or Graveyard.
[REQUIREMENT]
Reveal 1 ""Legend..."
160212042,Grand Legend Magician,Monster,2400,300,7,2,16,"This card is treated as a Legend Card while in the hand or Graveyard.
[REQUIREMENT]
Reveal 1 ""Legend..."
160212043,Grand Legend Priest,Monster,2500,300,7,4,16,"This card is treated as a Legend Card while in the hand or Graveyard.
[REQUIREMENT]
During your Main..."
160212044,Legend Priest,Monster,1000,300,4,4,16,"This card is treated as a Legend Card while in the hand or Graveyard.
[REQUIREMENT]
During your Main..."
160212045,Legend Shooter,Monster,1200,300,4,512,16,"[REQUIREMENT]
Reveal 1 Legend Card in your hand to your opponent.
[EFFECT]
Change the battle positio..."
160212046,Legend Hunter,Monster,1200,300,4,8192,16,"[REQUIREMENT]
Reveal 1 Legend Card in your hand to your opponent.
[EFFECT]
Shuffle up to 2 monsters ..."
160212047,Legend Scout,Monster,300,300,3,16384,16,"[REQUIREMENT]
If you have 10 or more cards in your Deck, reveal 1 Legend Card in your hand to your o..."
160212050,Ancient Final Battle,Spell,-2,-2,0,0,0,"This card is treated as a Legend Card while in the hand or Graveyard.
[REQUIREMENT]
None
[EFFECT]
Th..."
160212052,Legend Slash,Spell,-2,-2,0,0,0,"[REQUIREMENT]
Send 1 Legend Card from your hand to the Graveyard.
[EFFECT]
Destroy 1 card on your op..."
160212053,Legend Emblem,Spell,-2,-2,0,0,0,"[REQUIREMENT]
You have 10 or more cards in your Deck and 2 or more LIGHT Attribute monsters with 300..."
160212054,Fate of the World,Trap,-2,-2,0,0,0,"This card is treated as a Legend Card while in the hand or Graveyard.
[REQUIREMENT]
When your oppone..."
160212056,King of the Skull Servants (Rush),Monster,0,0,1,16,32,"[REQUIREMENT]
None
[CONTINUOUS EFFECT]
This card gains ATK equal to [the total number of ""King of th..."
160212057,Baron Wight,Monster,300,200,1,16,32,"During your opponent's turn, this card's name becomes ""Skull Servant"" while in the Graveyard.
[REQUI..."
160212061,Legendary Sparkseed,Monster,0,0,1,128,4,"[REQUIREMENT]
During the turn you Normal Summoned this card.
[EFFECT]
Send the top 2 cards of your D..."
160212066,Guardian of Order (Rush),Monster,2500,1200,8,1,16,"If you have 2 face-up LIGHT Attribute monsters on your field, except ""Guardian of Order"", you can Sp..."
160212069,RAM Clouder (Rush),Monster,1800,1000,4,16777216,16,"[REQUIREMENT]
During a turn you have not activated the effect of ""RAM Clouder"".
[EFFECT]
Send 1 mons..."
160212072,Pot of Arrogance,Spell,0,0,0,0,0,"[REQUIREMENT]
During the turn you have not activated a Spell Card.
[EFFECT]
Draw 2 cards. You cannot..."
160212074,Star of the Beginning,Spell,-2,-2,0,0,0,"[REQUIREMENT]
Pay 500 LP.
[EFFECT]
Send the top 2 cards of your Deck to the Graveyard. Then, you can..."
160212075,Giant Trunade (Rush),Spell,-2,-2,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Return all other Spell/Trap Cards on the field to the owner's hand."
160212080,Acid Trap Hole (Rush),Trap,-2,-2,0,0,0,"[REQUIREMENT]
When your opponent Normal Summons or Sets a monster from the hand, or after your oppon..."
160213001,Red-Eyes Maxi-Flare Dragon [L],Monster,2400,0,10,8192,32,"[REQUIREMENT]
None
[CONTINUOUS EFFECT]
This card cannot be destroyed by card effects . When this car..."
160213002,Red-Eyes Maxi-Flare Dragon,Monster,2400,0,10,8192,32,"MAXIMUM ATK = 3700
You can Maximum Summon this card together with ""Red-Eyes Maxi-Flare Dragon [L]"" a..."
160213003,Red-Eyes Maxi-Flare Dragon [R],Monster,2400,0,10,8192,32,"[REQUIREMENT]
None
[CONTINUOUS EFFECT]
During your opponent's turn, Spell/Trap Cards on your field c..."
160213006,Meteor Skull Archfiend,Monster,3600,2000,8,8,4,"""Summoned Skull"" + 1 EARTH Attribute Dragon Type monster with 1800 ATK
[REQUIREMENT]
None
[CONTINUOU..."
160213012,Red-Eyes Pluto Dragon,Monster,2000,1200,7,8192,32,"[REQUIREMENT]
During the turn you Normal Summoned this card.
[EFFECT]
Fusion Summon a DARK Attribute..."
160213016,Red-Eyes Jupiter Dragon,Monster,1200,1200,4,8192,32,"[REQUIREMENT]
During your Main Phase that you Normal or Special Summoned this card.
[EFFECT]
Excavat..."
160213017,Change Slime - Fiend Dragon Mode,Monster,1200,500,4,64,2,"[REQUIREMENT]
Send this face-up card from your field to the Graveyard.
[EFFECT]
Fusion Summon a mons..."
160213022,Maxvassal Zahhak,Monster,1200,1200,4,8192,32,"[REQUIREMENT]
Send 1 monster from your hand to the Graveyard.
[EFFECT]
Send the top 2 cards of your ..."
160213028,Calling Dark Meteor,Spell,-2,-2,0,0,0,"[REQUIREMENT]
Shuffle 2 monsters from your Graveyard into the Deck.
[EFFECT]
Destroy 1 Spell/Trap Ca..."
160213030,Confronting the Black Dragon,Trap,-2,-2,0,0,0,"[REQUIREMENT]
When your opponent Normal Summons an Effect Monster while you have a face-up Level 7 o..."
160213031,Dynamight Dino Dynamix [L],Monster,1300,0,4,65536,1,"This card's name becomes ""Dynamic Dino Dynamix [L]"" while in the hand.
[REQUIREMENT]
Maximum Mode: S..."
160213032,Dynamic Dino Dynamix,Monster,1900,0,10,65536,1,"MAXIMUM ATK = 3400
Can be Maximum Summoned together with ""Dynamic Dino Dynamix [L]"" and ""Dynamic Din..."
160213033,Dynamail Dino Dynamix [R],Monster,1300,0,4,65536,1,"This card's name becomes ""Dynamic Dino Dynamix [R]"" while in the hand.
[REQUIREMENT]
Send the top 2 ..."
160213037,Bracchio-raidus (Rush),Monster,2200,2000,6,65536,2,"""Two-Headed King Rex"" + ""Crawling Dragon #2"""
160213038,Dynamic Dino Dynatyranno,Monster,1000,0,3,65536,1,"[REQUIREMENT]
If the only monsters in your Graveyard are Dinosaur Type monsters, send 1 card from yo..."
160213039,Dynamic Dino Dynatops,Monster,1000,0,3,65536,1,"[REQUIREMENT]
The only monsters in your Graveyard are Dinosaur Type monsters during the turn you Nor..."
160213041,Supressaurus Coatlustern,Monster,500,1200,3,65536,8,"[REQUIREMENT]
During the turn you Normal Summoned this card.
[EFFECT]
Special Summon 1 Level 4 Dinos..."
160213042,Hoarding Platnidon,Monster,0,1400,1,65536,16,"[REQUIREMENT]
Place 1 card from your hand on the bottom of the Deck.
[EFFECT]
Add 1 Level 8 or 10 Di..."
160213046,Crawling Dragon #2 (Rush),Monster,1600,1200,4,65536,1,A powerful dragon with teeth that can grind almost anything to dust.
160213047,Two-Headed King Rex (Rush),Monster,1600,1200,4,65536,1,A powerful monster whose two heads attack as one.
160213048,Jurassic Draw,Spell,-2,-2,0,0,0,"[REQUIREMENT]
Send 1 Dinosaur Type monster from your hand to the Graveyard.
[EFFECT]
Draw 2 cards. T..."
160213049,Giant Dynamix Impact,Spell,-2,-2,0,0,0,"[REQUIREMENT]
Shuffle 4 Dinosaur Type monsters from your Graveyard into the Deck.
[EFFECT]
Destroy 1..."
160213050,Dyna Body Heat,Spell,-2,-2,0,0,0,"[REQUIREMENT]
Equip this card to 1 face-up Dinosaur Type monster on your field .
[EFFECT]
The equipp..."
160213051,Ultra Evolution Miracle,Trap,-2,-2,0,0,0,"[REQUIREMENT]
When your opponent draws a card during their turn.
[EFFECT]
Choose 1 face-up Dinosaur ..."
160213052,Oneirophrenia Delirium Silbyx,Monster,3000,2500,9,2048,16,"2 Level 7-9 Insect Type Effect Monsters
[REQUIREMENT]
During your Main Phase that you Fusion Summone..."
160213053,Fleeting Delirium Silbyx,Monster,3000,2500,9,2048,16,"1 Level 7-9 Insect Type Effect Monster + 1 Insect Type Effect Monster
[REQUIREMENT]
None
[CONTINUOUS..."
160213054,Delirium Larva,Monster,800,1200,1,2048,16,"2 Level 6 or lower Insect Type Effect Monsters
[REQUIREMENT]
None
[CONTINUOUS EFFECT]
Face-up Insect..."
160213055,Delirium Silbyx,Monster,2400,1200,8,2048,16,You can Tribute Summon this card in Attack Position by Tributing 1 LIGHT Attribute Insect Type monst...
160213056,Delirium Calabrone,Monster,2500,1200,7,2048,16,"[REQUIREMENT]
If you have a LIGHT Attribute Insect Type monster in your Graveyard, send the top 3 ca..."
160213057,Delirium Mariquita,Monster,800,1200,2,2048,16,"[REQUIREMENT]
If you have another face-up LIGHT Attribute Insect Type monster on your field, change ..."
160213058,Delirium Shuel,Monster,800,1200,2,2048,16,"[REQUIREMENT]
If you have another face-up LIGHT Attribute Insect Type monster on your field, change ..."
160213059,Delirium Drone,Monster,800,1200,2,2048,16,"[REQUIREMENT]
If you have another face-up LIGHT Attribute Insect Type monster on your field, change ..."
160213062,Pinch Hopper (Rush),Monster,1000,1200,4,2048,1,"[REQUIREMENT]
Send this face-up card from your field to the Graveyard.
[EFFECT]
Special Summon 1 Ins..."
160213064,Delirium Honeyed Words,Spell,-2,-2,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Send the top 2 cards of your Deck to the Graveyard. Then, you can add to..."
160213065,Delirium Embrace,Spell,-2,-2,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Fusion Summon a LIGHT Attribute Insect Type monster by sending 1 face-up..."
160213067,Delirium Rebirth,Trap,-2,-2,0,0,0,"[REQUIREMENT]
When your opponent draws a card during their turn, or when your opponent Normal or Spe..."
160213068,Lair Wire (Rush),Trap,-2,-2,0,0,0,"[REQUIREMENT]
When your opponent Normal Summons a monster, place 1 Insect Type monster from your Gra..."
160213069,Pliage the Sacred Shooting Star,Monster,1000,1000,3,1048576,16,"[REQUIREMENT]
You have not drawn a card during this Main Phase.
[EFFECT]
Add 1 ""Star Restart"" or ""St..."
160213076,Red-Eyes Black Dragon (Rush),Monster,2400,2000,7,8192,32,A ferocious dragon with a deadly attack.
160213078,Super Conductor Tyranno (Rush),Monster,3300,1400,8,65536,16,"[REQUIREMENT]
Send 1 monster on your field to the GY.
[EFFECT]
Inflict 1000 damage to your opponent...."
160213082,Lightning Vortex (Rush),Spell,-2,-2,0,0,0,"[REQUIREMENT]
Send 1 card from the hand to the GY.
[EFFECT]
Destroy all face-up monsters on your opp..."
160213084,Drowning Mirror Force (Rush),Trap,-2,-2,0,0,0,"[REQUIREMENT]
When an opponent's monster declares a direct attack.
[EFFECT]
Shuffle all Attack Posit..."
160213169,Pliage the Sacred Shooting Star,Monster,1000,1000,3,1048576,16,"[REQUIREMENT]
You have not drawn a card during this Main Phase.
[EFFECT]
Add 1 ""Star Restart"" or ""St..."
160214001,Eternity Aether Dragon,Monster,2500,2000,9,8192,16,"[REQUIREMENT]
During your Main Phase that you Normal or Special Summoned this card, pay 500 LP.
[EFF..."
160214002,Dark Paladin (Rush),Monster,2900,2400,8,2,32,"""Dark Magician"" + ""Buster Blader""
[REQUIREMENT]
None
[CONTINUOUS EFFECT]
This card gains ATK equal t..."
160214003,Snake Princess of Purity,Monster,2500,1500,7,524288,16,"[REQUIREMENT]
Send the top card of your Deck to the Graveyard.
[EFFECT]
1 face-up monster on your op..."
160214004,Fadronir the Pure,Monster,700,100,3,8192,16,"[REQUIREMENT]
You have not drawn a card during the Main Phase of the turn you Normal Summoned this c..."
160214005,Sevens Wonder Fusion,Spell,0,0,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Fusion Summon by shuffling monsters from your field or Graveyard into th..."
160214006,Abysskite Party,Spell,-2,-2,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Each player sends cards equal to [the number of face-up Sea Serpent Type..."
160214007,Over Rush Storm,Spell,-2,-2,0,0,0,"[REQUIREMENT]
Place 2 monsters from your Graveyard on the bottom of your Deck in any order.
[EFFECT]..."
160214008,The Secret of Manifestation,Spell,-2,-2,0,0,0,"[REQUIREMENT]
Send up to 2 monsters from your hand and/or field to the Graveyard.
[EFFECT]
Draw 1 ca..."
160214009,Jest of the Cosmos Princess,Spell,-2,-2,0,0,0,"[REQUIREMENT]
Send 3 cards from your hand to the Graveyard, including 2 monsters.
[EFFECT]
Destroy u..."
160214010,Executie Riding!,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal or Special Summons an Effect Monster face-up.
[EFFECT]
Speci..."
160214011,Sunset Rebirth,Trap,-2,-2,0,0,0,"[REQUIREMENT]
When your opponent draws a card during their turn, or when a monster on your field is ..."
160214018,Romanpick,Monster,500,0,1,1048576,16,"[REQUIREMENT]
If your LP are lower than your opponent's, pay 500 LP.
[EFFECT]
Send the top 3 cards o..."
160214019,Jundee of the Dark Path,Monster,1000,1000,4,32768,1,"[REQUIREMENT]
You have 10 or more cards in your Deck.
[EFFECT]
Send the top 3 cards of your Deck to ..."
160214020,Pot of Avarice (Rush),Spell,0,0,0,0,0,"[REQUIREMENT]
Shuffle 5 monsters from your Graveyard into the Deck.
[EFFECT]
Draw 2 cards."
160214021,Ghost Cyclone,Spell,0,0,0,0,0,"[REQUIREMENT]
You have no monsters on your field.
[EFFECT]
Destroy 1 Spell/Trap Card on your opponen..."
160214022,Back Beat,Spell,0,0,0,0,0,"[REQUIREMENT]
Shuffle 2 monsters from your Graveyard into the Deck.
[EFFECT]
Shuffle 2 to 7 monsters..."
160214023,Wicked Shadow Dark Lurker,Monster,100,2600,7,16,32,"[REQUIREMENT]
Send the top card of your Deck to the Graveyard.
[EFFECT]
Destroy 1 Spell/Trap Card on..."
160214024,Traditional Tax,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent draws a card(s) during the Main Phase.
[EFFECT]
Send 2 random cards..."
160214025,Sevens Knight the Multistrike Dragon Knight,Monster,3000,2500,9,134217728,32,"""Sevens Road Magician"" + ""Multistrike Dragon Dragias""
[REQUIREMENT]
Send the top card of your Deck t..."
160214026,The Perfect Dragiastar,Monster,4400,2700,12,268435456,16,"""The Dragias"" + 4 Level 7 monsters
[REQUIREMENT]
If your LP are lower than your opponent's, send 1 c..."
160214027,Bandiva Duo the Elegy of the Wailing Winds,Monster,3600,2400,10,1048576,8,"2 Level 7 WIND Attribute Psychic Type monsters
[REQUIREMENT]
Send 1 other card from your hand or fie..."
160214028,Dark Cavalry (Rush),Monster,2800,2300,8,2,32,"""Dark Magician"" + 1 Warrior Type monster with 2100 DEF
[REQUIREMENT]
None
[CONTINUOUS EFFECT]
This c..."
160214029,Elemental HERO Heliosphere,Monster,2800,2800,7,1,16,"""Elemental HERO Sparkman"" + ""Elemental HERO Avian"" + ""Elemental HERO Burstinatrix""
Must be Fusion Su..."
160214030,Ancient Gear Megaton Golem (Rush),Monster,3300,3300,9,32,1,"3 EARTH Attribute Machine Type monsters whose original ATK equals their own original DEF
[REQUIREMEN..."
160214031,Chimeratech Crush Dragon,Monster,2500,1600,9,32,32,"""Cyber Dragon"" + 2 or more Machine Type monsters
[REQUIREMENT]
None
[CONTINUOUS EFFECT]
Monsters on ..."
160214032,Harpie Lady 1 & 2 & 3,Monster,3900,2100,12,512,8,"""Harpie Lady"" + ""Harpie Lady"" + ""Harpie Lady""
You can Summon this card by Contact Fusion.

[REQUIREM..."
160214033,Executie Prouty Frontiere,Monster,2500,500,6,1024,1,"""Executie Prouty"" + ""Executie Leir""
You can Summon this card by Contact Fusion.

[REQUIREMENT]
None
..."
160214034,CAN - Eb:D,Monster,2400,1600,7,1048576,2,"[REQUIREMENT]
Pay 100 LP.
[EFFECT]
Choose 1 Psychic Type monster in your Graveyard. This turn, this ..."
160214035,Ember the Ultra Assistant,Monster,1600,1500,5,128,4,"[REQUIREMENT]
You have 10 or more cards in your Deck during the turn you Normal Summoned this card.
..."
160214036,Abysskite Ulti-Ange,Monster,2500,0,10,262144,16,"You can Tribute Summon this card in Attack Position by Tributing 1 ""Abysskite Ange"".
[REQUIREMENT]
N..."
160214037,Deity of Seven Treasures - Bika,Monster,2200,1700,7,4,16,"If you have a monster with 2700 DEF or ""Ship of Seven Treasures"" in your Graveyard, you can Special ..."
160214038,Neutron Blast (Rush),Spell,-2,-2,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Choose 1 face-up ""Blue-Eyes Ultimate Dragon"" on your field. This turn, y..."
160214039,Harpie Cielo Light Skirt,Monster,2100,1400,5,512,8,"""Harpie Cielo"" + 1 Level 4 or lower Winged Beast Type monster
You can Summon this card by Contact Fu..."
160214040,Phoenix Dealer,Monster,1000,500,3,2,4,"[REQUIREMENT]
If you have 10 or more cards in your Deck, send 1 Level 7 monster from your hand to th..."
160214041,Black Volcano Dragon,Monster,2000,2000,7,8192,32,"You can Tribute Summon this card in Attack Position by Tributing 1 Dragon Type monster.
[REQUIREMENT..."
160214042,Wicked Dragon of Darkness,Monster,1100,500,4,8192,32,"[REQUIREMENT]
During your Main Phase that you Normal or Special Summoned this card.
[EFFECT]
Send th..."
160214043,Shadowbringer Dragon,Monster,1100,500,4,8192,32,"[REQUIREMENT]
During the turn you Normal Summoned this card.
[EFFECT]
Special Summon 1 ""Nightbringer..."
160214044,Maginical Fantastic,Monster,100,100,2,1048576,16,"[REQUIREMENT]
During the turn you Normal Summoned this card.
[EFFECT]
Special Summon 1 Psychic Type ..."
160214045,Jointech Baby Tyrant,Monster,1200,300,4,32,1,"[REQUIREMENT]
During the turn you Normal Summoned this card.
[EFFECT]
Send the top 2 cards of your D..."
160214046,Preferlyre,Monster,1700,100,5,1048576,8,"If you have a face-up WIND Attribute Psychic Type monster on your field, you can Normal Summon this ..."
160214047,Sitarloot,Monster,100,100,2,1048576,8,"[REQUIREMENT]
If you have a face-up Level 7 or higher WIND Attribute Psychic Type monster on your fi..."
160214048,Ancient Gear Hunting Hound (Rush),Monster,1000,1000,3,32,1,"[REQUIREMENT]
Your opponent has a monster on their field and you have another face-up EARTH Attribut..."
160214049,Cyber Basilisk,Monster,1000,1300,4,32,16,"[REQUIREMENT]
You have a face-up Level 5 or higher Machine Type monster on your field.
[EFFECT]
Choo..."
160214050,Executie Mates,Monster,1000,500,4,4,16,"[REQUIREMENT]
Reveal 1 Level 6 monster with 500 DEF in your hand.
[EFFECT]
Increase this card's Leve..."
160214051,The Versus Fusion,Spell,-2,-2,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Fusion Summon a monster that lists ""The Dragias"" as material by shufflin..."
160214052,Harpie's Feather Duster (Rush),Spell,-2,-2,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Destroy all Spell/Trap Cards on your opponent's field."
160214501,Eternity Aether Dragon,Monster,2500,2000,9,8192,16,"[REQUIREMENT]
During your Main Phase that you Normal or Special Summoned this card, pay 500 LP.
[EFF..."
160215001,Zera the Mant (Rush),Monster,2800,2300,8,8,32, 
160215002,Zera the Evil Fiend,Monster,2800,2300,8,8,32,"[REQUIREMENT]
You have a Normal Monster with 1600 ATK in your Graveyard during your Main Phase that ..."
160215003,Warrior of Zera (Rush),Monster,1600,1600,4,1,1,A wandering warrior who seeks the sanctuary where he can gain the power of the Archlords. To escape ...
160215004,Ryu-Kishin Powered (Rush),Monster,1600,1200,4,8,32,A gargoyle enhanced by the powers of darkness. Very sharp talons make it a worthy opponent.
160215005,Wanderer of Zera,Monster,2300,1600,8,1,1,You can Tribute Summon this card in Attack Position by Tributing 1 Normal Monster with 1600 original...
160215006,Ominous Ogre of Yamimakai,Monster,1600,1300,5,8,32,"[REQUIREMENT]
During your Main Phase that you Normal or Special Summoned this card.
[EFFECT]
Send 1 ..."
160215007,Wicked Dragon with the Ominous Head,Monster,900,900,4,8192,8,"[REQUIREMENT]
None
[EFFECT]
Send the top 2 cards of your Deck to the Graveyard. Then, you can add 1 ..."
160215008,Zera Ritual (Rush),Spell,-2,-2,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Ritual Summon ""Zera the Mant"" by sending monsters from your hand and/or ..."
160215009,Zera Advent,Spell,-2,-2,0,0,0,"This card's name becomes ""Zera Ritual"" while in the Graveyard.
[REQUIREMENT]
None
[EFFECT]
Ritual Su..."
160215010,The Sword of Zera,Spell,-2,-2,0,0,0,"[REQUIREMENT]
Equip to a face-up ""Warrior of Zera"" or ""Zera the Mant"" on your field.
[EFFECT]
During..."
160215011,Zera's Research,Spell,-2,-2,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Send the top 2 cards of your Deck to the Graveyard. Then, you can add 1 ..."
160215012,Jagged Claw Attack,Spell,-2,-2,0,0,0,"[REQUIREMENT]
You have ""Zera the Mant"" face-up on your field.
[EFFECT]
Destroy 1 card on your oppone..."
160215013,Wicked Fire Blast of Zera,Trap,-2,-2,0,0,0,"[REQUIREMENT]
When your opponent Normal or Special Summons a monster while you have ""Zera the Mant"" ..."
160215014,Ever-Grace Princess Mai,Monster,2700,1400,9,64,16,"[REQUIREMENT]
During your Main Phase that you Special Summoned this card, send the top card of your ..."
160215015,Ever-Grace Princess Mari,Monster,2500,1400,9,64,16,"[REQUIREMENT]
During your Main Phase that you Special Summoned this card, send the top card of your ..."
160215016,Grace Princess Mai,Monster,2500,1400,7,64,16,The eldest Grace Princess sister. She adores Kana.
160215018,Grace Princess Kaori,Monster,2100,1400,7,64,16,You can Special Summon this card from your hand face-up to your field by revealing 1 LIGHT Attribute...
160215019,Grace Princess Mari,Monster,2000,1400,7,64,16,You can Special Summon this card from your hand face-up to your field by revealing 1 LIGHT Attribute...
160215020,Grace Princess Hina,Monster,300,1400,2,64,16,"[REQUIREMENT]
Place 1 card from your hand on the bottom of the Deck.
[EFFECT]
Special Summon 1 ""Grac..."
160215021,Grace Bird,Monster,0,1400,2,64,16,"[REQUIREMENT]
If you have 10 or more cards in your Deck, send 1 LIGHT Attribute Aqua Type monster fr..."
160215022,Grace Cat,Monster,0,1400,2,64,16,"[REQUIREMENT]
Change this Attack Position card to face-up Defense Position.
[EFFECT]
Excavate the to..."
160215023,Grace Hakama Fitting Ceremony,Spell,-2,-2,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Ritual Summon ""Ever-Grace Princess Mai"" or ""Ever-Grace Princess Mari"" by..."
160215024,Grace Happiness Diary,Spell,-2,-2,0,0,0,"[REQUIREMENT]
You have 3 or more LIGHT Attribute Aqua Type monsters in your Graveyard.
[EFFECT]
Exca..."
160215031,Twin Blaze Fiend Angel Archel,Monster,2300,0,10,8,4,"[REQUIREMENT]
If you have a FIRE Attribute Maximum Monster in your Graveyard, send the top card of y..."
160215032,Twin Blaze Fiend Angel Lunael,Monster,0,2300,10,8,4,"[REQUIREMENT]
None
[CONTINUOUS EFFECT]
If you have another face-up Level 10 FIRE Attribute monster o..."
160215033,Blaze Fiend Overlord Zebulth,Monster,2400,0,10,8,4,You can Special Summon this card from your hand face-up to your field by sending 2 other cards from ...
160215035,Police Hound of the Blaze Fiends,Monster,900,0,4,8,4,"[REQUIREMENT]
Send 1 FIRE Attribute Fiend Type monster from your hand to the Graveyard.
[EFFECT]
Sen..."
160215036,Altar of the Twin Blaze Fiends,Spell,-2,-2,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Ritual Summon ""Twin Blaze Fiend Angel Archel"" or ""Twin Blaze Fiend Angel..."
160215037,Celeb Rose Luxury Magicians,Monster,3200,1900,10,2,16,"""Celeb Rose Magician"" + ""Celeb Rose Witch""

[REQUIREMENT]
None
[EFFECT]
Special Summon 1 Level 9 or ..."
160215038,Celeb Rose Fabulous Magician,Monster,3000,2100,9,2,16,"""Celeb Rose Magician"" + ""Celeb Rose Witch""

[REQUIREMENT]
Send 1 card from your hand to the Graveyar..."
